repeated_times,Accuracy,Precision,Recall,F1,AUC,CV_list(AUC)
10,0.8867549668874173,0.7419761425195881,0.7392344497607656,0.7362810675705725,0.8919657097288676,"[np.float64(0.9314194577352471), np.float64(0.8153907496012759), np.float64(0.923444976076555), np.float64(0.8072169059011165), np.float64(0.9338118022328549), np.float64(0.8803827751196172), np.float64(0.9485645933014354), np.float64(0.9122807017543859), np.float64(0.8787878787878788), np.float64(0.8883572567783093)]"
