repeated_times,Accuracy,Precision,Recall,F1,AUC,CV_list(AUC)
10,0.5172413793103449,0.577504061611036,0.6781703414715347,0.4571938324090456,0.6781703414715345,"[np.float64(0.7371794871794871), np.float64(0.7358490566037736), np.float64(0.560377358490566), np.float64(0.5509259259259259), np.float64(0.7352941176470589), np.float64(0.6730769230769231), np.float64(0.7145833333333333), np.float64(0.6415094339622642), np.float64(0.6540616246498598), np.float64(0.7788461538461539)]"
10,0.5155172413793103,0.5618895844953123,0.6518060211102663,0.45107554789851656,0.6518060211102663,"[np.float64(0.6955128205128206), np.float64(0.7264150943396226), np.float64(0.5698113207547171), np.float64(0.5601851851851851), np.float64(0.7030812324929973), np.float64(0.5993589743589745), np.float64(0.6854166666666667), np.float64(0.6264150943396227), np.float64(0.5826330532212886), np.float64(0.7692307692307692)]"
10,0.5431034482758622,0.5621916584198188,0.6515272136914756,0.4596648138458347,0.6515272136914756,"[np.float64(0.7692307692307692), np.float64(0.7547169811320755), np.float64(0.6358490566037736), np.float64(0.5694444444444444), np.float64(0.7030812324929973), np.float64(0.6282051282051282), np.float64(0.5583333333333332), np.float64(0.5698113207547171), np.float64(0.6022408963585435), np.float64(0.7243589743589745)]"
10,0.5172413793103449,0.577504061611036,0.6781703414715347,0.4571938324090456,0.6781703414715345,"[np.float64(0.7371794871794871), np.float64(0.7358490566037736), np.float64(0.560377358490566), np.float64(0.5509259259259259), np.float64(0.7352941176470589), np.float64(0.6730769230769231), np.float64(0.7145833333333333), np.float64(0.6415094339622642), np.float64(0.6540616246498598), np.float64(0.7788461538461539)]"
10,0.5172413793103449,0.577504061611036,0.6781703414715347,0.4571938324090456,0.6781703414715345,"[np.float64(0.7371794871794871), np.float64(0.7358490566037736), np.float64(0.560377358490566), np.float64(0.5509259259259259), np.float64(0.7352941176470589), np.float64(0.6730769230769231), np.float64(0.7145833333333333), np.float64(0.6415094339622642), np.float64(0.6540616246498598), np.float64(0.7788461538461539)]"
10,0.5172413793103449,0.577504061611036,0.6781703414715347,0.4571938324090456,0.6781703414715345,"[np.float64(0.7371794871794871), np.float64(0.7358490566037736), np.float64(0.560377358490566), np.float64(0.5509259259259259), np.float64(0.7352941176470589), np.float64(0.6730769230769231), np.float64(0.7145833333333333), np.float64(0.6415094339622642), np.float64(0.6540616246498598), np.float64(0.7788461538461539)]"
