repeated_times,Accuracy,Precision,Recall,F1,AUC,CV_list(AUC)
10,0.6523178807947021,0.6080467519787216,0.741280033719766,0.570034618825294,0.741280033719766,"[np.float64(0.7564745196324144), np.float64(0.7578397212543554), np.float64(0.6994274809160306), np.float64(0.7408424908424908), np.float64(0.7158792650918636), np.float64(0.7767558528428093), np.float64(0.7396839332748024), np.float64(0.7055422647527911), np.float64(0.7301587301587301), np.float64(0.7901960784313724)]"
10,0.5794701986754968,0.6031628137831804,0.7322057283587428,0.5226680711426033,0.7322057283587428,"[np.float64(0.7781954887218046), np.float64(0.7228513356562137), np.float64(0.742175572519084), np.float64(0.7146520146520146), np.float64(0.7142388451443569), np.float64(0.7187848383500559), np.float64(0.7276119402985075), np.float64(0.7089314194577352), np.float64(0.7188805346700083), np.float64(0.7757352941176471)]"
