repeated_times,Accuracy,Precision,Recall,F1,AUC,CV_list(AUC)
10,0.6184563758389261,0.652884260239866,0.7589150624884634,0.5875770760109658,0.7589150624884634,"[np.float64(0.7872053872053871), np.float64(0.7581208257437765), np.float64(0.7371666666666667), np.float64(0.7351666666666667), np.float64(0.7645716423494202), np.float64(0.7460483870967742), np.float64(0.7799145299145299), np.float64(0.7571666666666668), np.float64(0.7547135473538618), np.float64(0.7690763052208835)]"
10,0.6184563758389261,0.652884260239866,0.7589150624884634,0.5875770760109658,0.7589150624884634,"[np.float64(0.7872053872053871), np.float64(0.7581208257437765), np.float64(0.7371666666666667), np.float64(0.7351666666666667), np.float64(0.7645716423494202), np.float64(0.7460483870967742), np.float64(0.7799145299145299), np.float64(0.7571666666666668), np.float64(0.7547135473538618), np.float64(0.7690763052208835)]"
10,0.6184563758389261,0.652884260239866,0.7589150624884634,0.5875770760109658,0.7589150624884634,"[np.float64(0.7872053872053871), np.float64(0.7581208257437765), np.float64(0.7371666666666667), np.float64(0.7351666666666667), np.float64(0.7645716423494202), np.float64(0.7460483870967742), np.float64(0.7799145299145299), np.float64(0.7571666666666668), np.float64(0.7547135473538618), np.float64(0.7690763052208835)]"
10,0.6184563758389261,0.652884260239866,0.7589150624884634,0.5875770760109658,0.7589150624884634,"[np.float64(0.7872053872053871), np.float64(0.7581208257437765), np.float64(0.7371666666666667), np.float64(0.7351666666666667), np.float64(0.7645716423494202), np.float64(0.7460483870967742), np.float64(0.7799145299145299), np.float64(0.7571666666666668), np.float64(0.7547135473538618), np.float64(0.7690763052208835)]"
10,0.6184563758389261,0.652884260239866,0.7589150624884634,0.5875770760109658,0.7589150624884634,"[np.float64(0.7872053872053871), np.float64(0.7581208257437765), np.float64(0.7371666666666667), np.float64(0.7351666666666667), np.float64(0.7645716423494202), np.float64(0.7460483870967742), np.float64(0.7799145299145299), np.float64(0.7571666666666668), np.float64(0.7547135473538618), np.float64(0.7690763052208835)]"
10,0.6184563758389261,0.652884260239866,0.7589150624884634,0.5875770760109658,0.7589150624884634,"[np.float64(0.7872053872053871), np.float64(0.7581208257437765), np.float64(0.7371666666666667), np.float64(0.7351666666666667), np.float64(0.7645716423494202), np.float64(0.7460483870967742), np.float64(0.7799145299145299), np.float64(0.7571666666666668), np.float64(0.7547135473538618), np.float64(0.7690763052208835)]"
10,0.6184563758389261,0.652884260239866,0.7589150624884634,0.5875770760109658,0.7589150624884634,"[np.float64(0.7872053872053871), np.float64(0.7581208257437765), np.float64(0.7371666666666667), np.float64(0.7351666666666667), np.float64(0.7645716423494202), np.float64(0.7460483870967742), np.float64(0.7799145299145299), np.float64(0.7571666666666668), np.float64(0.7547135473538618), np.float64(0.7690763052208835)]"
20,0.6140939597315438,0.6548162432458565,0.7503554645864897,0.587566436974156,0.7503554645864897,"[np.float64(0.7872053872053871), np.float64(0.7581208257437765), np.float64(0.7371666666666667), np.float64(0.7351666666666667), np.float64(0.7645716423494202), np.float64(0.7460483870967742), np.float64(0.7799145299145299), np.float64(0.7571666666666668), np.float64(0.7547135473538618), np.float64(0.7690763052208835), np.float64(0.7323096078024487), np.float64(0.7323934837092732), np.float64(0.7327938023102993), np.float64(0.7412326208757003), np.float64(0.7649402390438247), np.float64(0.7434626436781608), np.float64(0.7283697632058288), np.float64(0.749671439441101), np.float64(0.7327938023102993), np.float64(0.7599912644682244)]"
50,0.6121476510067114,0.6520462796911605,0.7477282848459902,0.5845321217029897,0.7477282848459902,"[np.float64(0.7872053872053871), np.float64(0.7581208257437765), np.float64(0.7371666666666667), np.float64(0.7351666666666667), np.float64(0.7645716423494202), np.float64(0.7460483870967742), np.float64(0.7799145299145299), np.float64(0.7571666666666668), np.float64(0.7547135473538618), np.float64(0.7690763052208835), np.float64(0.7323096078024487), np.float64(0.7323934837092732), np.float64(0.7327938023102993), np.float64(0.7412326208757003), np.float64(0.7649402390438247), np.float64(0.7434626436781608), np.float64(0.7283697632058288), np.float64(0.749671439441101), np.float64(0.7327938023102993), np.float64(0.7599912644682244), np.float64(0.7272543059777102), np.float64(0.7165960723912206), np.float64(0.7571447649572649), np.float64(0.70075), np.float64(0.7713110577273058), np.float64(0.7475063938618927), np.float64(0.7831666666666668), np.float64(0.7742395071236041), np.float64(0.6848609211126311), np.float64(0.7468240308171461), np.float64(0.76675), np.float64(0.8084677419354839), np.float64(0.7381451612903226), np.float64(0.7031666666666667), np.float64(0.7186520376175549), np.float64(0.7307692307692308), np.float64(0.7851239669421488), np.float64(0.7296336796063423), np.float64(0.7233071366198301), np.float64(0.718970663172454), np.float64(0.7479161705167897), np.float64(0.8005602240896359), np.float64(0.7579165756715439), np.float64(0.7847601700060716), np.float64(0.7507378984651712), np.float64(0.7355042016806721), np.float64(0.7489711934156378), np.float64(0.7364560281944104), np.float64(0.7770833333333333), np.float64(0.7067591499409681)]"
10,0.6184563758389261,0.652884260239866,0.7589150624884634,0.5875770760109658,0.7589150624884634,"[np.float64(0.7872053872053871), np.float64(0.7581208257437765), np.float64(0.7371666666666667), np.float64(0.7351666666666667), np.float64(0.7645716423494202), np.float64(0.7460483870967742), np.float64(0.7799145299145299), np.float64(0.7571666666666668), np.float64(0.7547135473538618), np.float64(0.7690763052208835)]"
10,0.5607382550335571,0.6371809034033384,0.7236976653643568,0.5391745250739468,0.7236976653643568,"[np.float64(0.7554807332585111), np.float64(0.7027170613236188), np.float64(0.706), np.float64(0.7055833333333332), np.float64(0.7134680134680135), np.float64(0.7198387096774194), np.float64(0.7478632478632479), np.float64(0.7335833333333333), np.float64(0.7215185266069739), np.float64(0.7309236947791165)]"
10,0.46174496644295304,0.6198591567076274,0.6686824960940997,0.4546692088820706,0.6686824960940996,"[np.float64(0.6855218855218855), np.float64(0.6474650880388585), np.float64(0.6599999999999999), np.float64(0.6395833333333333), np.float64(0.6707818930041152), np.float64(0.6774193548387097), np.float64(0.688034188034188), np.float64(0.69), np.float64(0.6613525515032395), np.float64(0.6666666666666667)]"
10,0.41845637583892614,0.614368529006168,0.6443819918460403,0.41537001177342103,0.6443819918460403,"[np.float64(0.6575757575757577), np.float64(0.6259866423800851), np.float64(0.63), np.float64(0.6155833333333333), np.float64(0.6337448559670782), np.float64(0.6673387096774194), np.float64(0.6517094017094017), np.float64(0.6699999999999999), np.float64(0.6473029045643153), np.float64(0.6445783132530121)]"
10,0.6184563758389261,0.652884260239866,0.7589150624884634,0.5875770760109658,0.7589150624884634,"[np.float64(0.7872053872053871), np.float64(0.7581208257437765), np.float64(0.7371666666666667), np.float64(0.7351666666666667), np.float64(0.7645716423494202), np.float64(0.7460483870967742), np.float64(0.7799145299145299), np.float64(0.7571666666666668), np.float64(0.7547135473538618), np.float64(0.7690763052208835)]"
10,0.609731543624161,0.6507629371542011,0.7425546044864226,0.5834814870387939,0.7425546044864226,"[np.float64(0.761732585596222), np.float64(0.754943919716647), np.float64(0.7156877213695396), np.float64(0.737012987012987), np.float64(0.7479338842975207), np.float64(0.7273465171192444), np.float64(0.712883707201889), np.float64(0.7555342384887839), np.float64(0.7596664698937426), np.float64(0.7528040141676506)]"
10,0.6184563758389261,0.652884260239866,0.7589150624884634,0.5875770760109658,0.7589150624884634,"[np.float64(0.7872053872053871), np.float64(0.7581208257437765), np.float64(0.7371666666666667), np.float64(0.7351666666666667), np.float64(0.7645716423494202), np.float64(0.7460483870967742), np.float64(0.7799145299145299), np.float64(0.7571666666666668), np.float64(0.7547135473538618), np.float64(0.7690763052208835)]"
10,0.6184563758389263,0.6529015752449843,0.7589233345809827,0.5875950764683915,0.7589233345809828,"[np.float64(0.7872053872053871), np.float64(0.7581208257437765), np.float64(0.7351666666666667), np.float64(0.7331666666666667), np.float64(0.7645716423494202), np.float64(0.7460483870967742), np.float64(0.7799145299145299), np.float64(0.7571666666666668), np.float64(0.7567882361505424), np.float64(0.7710843373493976)]"
10,0.6184563758389263,0.6529015752449843,0.7589233345809827,0.5875950764683915,0.7589233345809828,"[np.float64(0.7872053872053871), np.float64(0.7581208257437765), np.float64(0.7351666666666667), np.float64(0.7331666666666667), np.float64(0.7645716423494202), np.float64(0.7460483870967742), np.float64(0.7799145299145299), np.float64(0.7571666666666668), np.float64(0.7567882361505424), np.float64(0.7710843373493976)]"
10,0.6184563758389263,0.6529015752449843,0.7589233345809827,0.5875950764683915,0.7589233345809828,"[np.float64(0.7872053872053871), np.float64(0.7581208257437765), np.float64(0.7351666666666667), np.float64(0.7331666666666667), np.float64(0.7645716423494202), np.float64(0.7460483870967742), np.float64(0.7799145299145299), np.float64(0.7571666666666668), np.float64(0.7567882361505424), np.float64(0.7710843373493976)]"
