repeated_times,Accuracy,Precision,Recall,F1,AUC,CV_list(AUC)
10,0.8892617449664432,0.8151902447940357,0.8453512396694215,0.8279834094985773,0.924516676505313,"[np.float64(0.9554309327036599), np.float64(0.9204545454545454), np.float64(0.9038518299881937), np.float64(0.913370720188902), np.float64(0.9456168831168831), np.float64(0.9236275088547816), np.float64(0.9125590318772138), np.float64(0.9200118063754427), np.float64(0.9289772727272727), np.float64(0.9212662337662338)]"
